Datum,Den_v_tydnu,Porucha,Timestamp,Predicted_Probabilities
2024-09-02,0,2,1725235200000000000,0.15080234
2024-09-03,1,0,1725321600000000000,0.14119534
2024-09-04,2,0,1725408000000000000,0.13274404
2024-09-05,3,1,1725494400000000000,0.12703776
2024-09-06,4,0,1725580800000000000,0.12423067
2024-09-07,5,0,1725667200000000000,0.12126862
2024-09-08,6,0,1725753600000000000,0.13408758
2024-09-09,0,0,1725840000000000000,0.13185114
2024-09-10,1,0,1725926400000000000,0.13240193
2024-09-11,2,1,1726012800000000000,0.13789628
2024-09-12,3,0,1726099200000000000,0.15253672
2024-09-13,4,0,1726185600000000000,0.16673414
2024-09-14,5,0,1726272000000000000,0.18216011
2024-09-15,6,0,1726358400000000000,0.19756636
2024-09-16,0,0,1726444800000000000,0.21503924
2024-09-17,1,0,1726531200000000000,0.23551758
2024-09-18,2,0,1726617600000000000,0.2579702
2024-09-19,3,0,1726704000000000000,0.2806381
2024-09-20,4,1,1726790400000000000,0.31120074
2024-09-21,5,0,1726876800000000000,0.33789515
2024-09-22,6,0,1726963200000000000,0.37751457
2024-09-23,0,0,1727049600000000000,0.39262938
2024-09-24,1,0,1727136000000000000,0.4051322
2024-09-25,2,0,1727222400000000000,0.41429257
2024-09-26,3,0,1727308800000000000,0.41928738
2024-09-27,4,0,1727395200000000000,0.4267567
2024-09-28,5,0,1727481600000000000,0.42882922
2024-09-29,6,0,1727568000000000000,0.42521995
2024-09-30,0,0,1727654400000000000,0.42075172
2024-10-01,1,0,1727740800000000000,0.41678977
2024-10-02,2,0,1727827200000000000,0.41286698
2024-10-03,3,0,1727913600000000000,0.40817642
2024-10-04,4,2,1728000000000000000,0.41299406
2024-10-05,5,0,1728086400000000000,0.4136521
2024-10-06,6,3,1728172800000000000,0.43787643
2024-10-07,0,0,1728259200000000000,0.44567233
2024-10-08,1,0,1728345600000000000,0.43505344
2024-10-09,2,0,1728432000000000000,0.41797578
2024-10-10,3,2,1728518400000000000,0.39847916
2024-10-11,4,0,1728604800000000000,0.3764458
2024-10-12,5,0,1728691200000000000,0.3463612
2024-10-13,6,0,1728777600000000000,0.30957156
2024-10-14,0,0,1728864000000000000,0.273555
2024-10-15,1,0,1728950400000000000,0.24027598
2024-10-16,2,3,1729036800000000000,0.21737982
2024-10-17,3,2,1729123200000000000,0.21769245
2024-10-18,4,0,1729209600000000000,0.19967864
2024-10-19,5,0,1729296000000000000,0.17898719
2024-10-20,6,0,1729382400000000000,0.15652205
2024-10-21,0,0,1729468800000000000,0.13596763
2024-10-22,1,0,1729555200000000000,0.12961015
2024-10-23,2,0,1729641600000000000,0.11288725
2024-10-24,3,0,1729728000000000000,0.099120766
2024-10-25,4,1,1729814400000000000,0.090757616
2024-10-26,5,0,1729900800000000000,0.0919327
2024-10-27,6,0,1729987200000000000,0.0860352
2024-10-28,0,0,1730073600000000000,0.0827124
2024-10-29,1,0,1730160000000000000,0.082664095
2024-10-30,2,2,1730246400000000000,0.088746995
2024-10-31,3,0,1730332800000000000,0.09780397
2024-11-01,4,0,1730419200000000000,0.119421385
2024-11-02,5,0,1730505600000000000,0.13695155
2024-11-03,6,0,1730592000000000000,0.15593131
2024-11-04,0,0,1730678400000000000,0.18393162
2024-11-05,1,0,1730764800000000000,0.20944901
2024-11-06,2,0,1730851200000000000,0.23704411
2024-11-07,3,0,1730937600000000000,0.26476824
2024-11-08,4,0,1731024000000000000,0.29679483
2024-11-09,5,0,1731110400000000000,0.3250785
2024-11-10,6,0,1731196800000000000,0.35705304
2024-11-11,0,0,1731283200000000000,0.37622213
2024-11-12,1,0,1731369600000000000,0.39396426
2024-11-13,2,0,1731456000000000000,0.40946975
2024-11-14,3,0,1731542400000000000,0.4216581
2024-11-15,4,0,1731628800000000000,0.43449476
2024-11-16,5,0,1731715200000000000,0.44190368
2024-11-17,6,1,1731801600000000000,0.44608316
2024-11-18,0,0,1731888000000000000,0.44823757
2024-11-19,1,0,1731974400000000000,0.4549125
2024-11-20,2,3,1732060800000000000,0.4597374
2024-11-21,3,0,1732147200000000000,0.4595681
2024-11-22,4,0,1732233600000000000,0.45630684
2024-11-23,5,0,1732320000000000000,0.4437785
2024-11-24,6,0,1732406400000000000,0.42174843
2024-11-25,0,0,1732492800000000000,0.39661905
2024-11-26,1,0,1732579200000000000,0.37008664
2024-11-27,2,0,1732665600000000000,0.34282574
2024-11-28,3,0,1732752000000000000,0.31535852
2024-11-29,4,3,1732838400000000000,0.30125904
2024-11-30,5,0,1732924800000000000,0.2845796
2024-12-01,6,0,1733011200000000000,0.2639775
2024-12-02,0,0,1733097600000000000,0.24376053
2024-12-03,1,0,1733184000000000000,0.23933077
2024-12-04,2,1,1733270400000000000,0.2225372
2024-12-05,3,0,1733356800000000000,0.22643127
2024-12-06,4,0,1733443200000000000,0.21179177
2024-12-07,5,1,1733529600000000000,0.19894487
2024-12-08,6,0,1733616000000000000,0.18498832
2024-12-09,0,0,1733702400000000000,0.18388292
2024-12-10,1,0,1733788800000000000,0.17341128
2024-12-11,2,0,1733875200000000000,0.16556151
2024-12-12,3,0,1733961600000000000,0.15998434
2024-12-13,4,0,1734048000000000000,0.1589033
2024-12-14,5,2,1734134400000000000,0.16363673
2024-12-15,6,0,1734220800000000000,0.18335553
2024-12-16,0,0,1734307200000000000,0.198733
2024-12-17,1,0,1734393600000000000,0.20517254
2024-12-18,2,2,1734480000000000000,0.21766283
2024-12-19,3,3,1734566400000000000,0.23675421
2024-12-20,4,0,1734652800000000000,0.25559416
2024-12-21,5,0,1734739200000000000,0.2659589
2024-12-22,6,0,1734825600000000000,0.26561743
2024-12-23,0,0,1734912000000000000,0.2589077
2024-12-24,1,3,1734998400000000000,0.26393744
2024-12-25,2,0,1735084800000000000,0.2547458
2024-12-26,3,0,1735171200000000000,0.2393546
2024-12-27,4,0,1735257600000000000,0.22381409
2024-12-28,5,0,1735344000000000000,0.2036767
2024-12-29,6,0,1735430400000000000,0.19487217
2024-12-30,0,1,1735516800000000000,0.17435361
2024-12-31,1,0,1735603200000000000,0.1564996
2025-01-01,2,0,1735689600000000000,0.14126292
2025-01-02,3,0,1735776000000000000,0.12839073
2025-01-03,4,0,1735862400000000000,0.12088905
2025-01-04,5,0,1735948800000000000,0.11498245
2025-01-05,6,0,1736035200000000000,0.11053075
2025-01-06,0,0,1736121600000000000,0.10920412
2025-01-07,1,2,1736208000000000000,0.11522453
2025-01-08,2,0,1736294400000000000,0.12456307
2025-01-09,3,0,1736380800000000000,0.13650054
2025-01-10,4,0,1736467200000000000,0.15448834
2025-01-11,5,1,1736553600000000000,0.17575485
2025-01-12,6,0,1736640000000000000,0.19596462
2025-01-13,0,0,1736726400000000000,0.2161105
2025-01-14,1,0,1736812800000000000,0.23652332
2025-01-15,2,1,1736899200000000000,0.2585489
2025-01-16,3,0,1736985600000000000,0.28928128
2025-01-17,4,0,1737072000000000000,0.3111028
2025-01-18,5,0,1737158400000000000,0.32609513
2025-01-19,6,0,1737244800000000000,0.37124974
2025-01-20,0,0,1737331200000000000,0.37176818
2025-01-21,1,0,1737417600000000000,0.37023875
2025-01-22,2,2,1737504000000000000,0.372381
2025-01-23,3,0,1737590400000000000,0.37103337
2025-01-24,4,1,1737676800000000000,0.37610763
2025-01-25,5,0,1737763200000000000,0.37355438
2025-01-26,6,0,1737849600000000000,0.36243662
2025-01-27,0,0,1737936000000000000,0.3480908
2025-01-28,1,0,1738022400000000000,0.36282864
2025-01-29,2,0,1738108800000000000,0.34239542
2025-01-30,3,0,1738195200000000000,0.320489
2025-01-31,4,1,1738281600000000000,0.306341
2025-02-01,5,0,1738368000000000000,0.2898869
2025-02-02,6,0,1738454400000000000,0.27918163
2025-02-03,0,0,1738540800000000000,0.2609407
2025-02-04,1,0,1738627200000000000,0.24547769
2025-02-05,2,2,1738713600000000000,0.2457831
2025-02-06,3,0,1738800000000000000,0.23768309
2025-02-07,4,0,1738886400000000000,0.23375021
2025-02-08,5,0,1738972800000000000,0.22733852
2025-02-09,6,0,1739059200000000000,0.21810205
2025-02-10,0,0,1739145600000000000,0.20981914
2025-02-11,1,0,1739232000000000000,0.20380443
2025-02-12,2,0,1739318400000000000,0.21474804
2025-02-13,3,0,1739404800000000000,0.21102934
2025-02-14,4,0,1739491200000000000,0.21288823
2025-02-15,5,1,1739577600000000000,0.21744746
2025-02-16,6,0,1739664000000000000,0.23667717
2025-02-17,0,0,1739750400000000000,0.2641176
2025-02-18,1,0,1739836800000000000,0.26686037
2025-02-19,2,1,1739923200000000000,0.2733612
2025-02-20,3,1,1740009600000000000,0.2819546
2025-02-21,4,0,1740096000000000000,0.29297698
2025-02-22,5,0,1740182400000000000,0.3212994
2025-02-23,6,0,1740268800000000000,0.31808823
2025-02-24,0,0,1740355200000000000,0.3127035
2025-02-25,1,0,1740441600000000000,0.3068031
2025-02-26,2,0,1740528000000000000,0.30033168
2025-02-27,3,0,1740614400000000000,0.2929189
2025-02-28,4,0,1740700800000000000,0.2972168
2025-03-01,5,0,1740787200000000000,0.29140308
2025-03-02,6,1,1740873600000000000,0.28605717
2025-03-03,0,0,1740960000000000000,0.2818994
2025-03-04,1,0,1741046400000000000,0.2795978
2025-03-05,2,1,1741132800000000000,0.2810913
2025-03-06,3,2,1741219200000000000,0.28738976
2025-03-07,4,2,1741305600000000000,0.30051082
2025-03-08,5,0,1741392000000000000,0.31985682
2025-03-09,6,0,1741478400000000000,0.31259593
2025-03-10,0,0,1741564800000000000,0.29916367
2025-03-11,1,0,1741651200000000000,0.28156316
2025-03-12,2,0,1741737600000000000,0.26737657
2025-03-13,3,1,1741824000000000000,0.24624376
2025-03-14,4,0,1741910400000000000,0.22791898
2025-03-15,5,0,1741996800000000000,0.20771971
2025-03-16,6,0,1742083200000000000,0.19242135
2025-03-17,0,0,1742169600000000000,0.17319724
2025-03-18,1,0,1742256000000000000,0.15777399
2025-03-19,2,0,1742342400000000000,0.14599445
2025-03-20,3,1,1742428800000000000,0.13941365
2025-03-21,4,0,1742515200000000000,0.1382098
2025-03-22,5,0,1742601600000000000,0.13823049
2025-03-23,6,0,1742688000000000000,0.14981434
2025-03-24,0,0,1742774400000000000,0.15225592
2025-03-25,1,0,1742860800000000000,0.16391253
2025-03-26,2,0,1742947200000000000,0.17299838
2025-03-27,3,0,1743033600000000000,0.18463174
2025-03-28,4,0,1743120000000000000,0.2022602
2025-03-29,5,0,1743206400000000000,0.22040379
2025-03-30,6,0,1743292800000000000,0.23744318
2025-03-31,0,0,1743379200000000000,0.25544152
2025-04-01,1,0,1743465600000000000,0.28263563
2025-04-02,2,0,1743552000000000000,0.30228364
2025-04-03,3,0,1743638400000000000,0.320531
2025-04-04,4,0,1743724800000000000,0.3416583
2025-04-05,5,0,1743811200000000000,0.35815603
2025-04-06,6,0,1743897600000000000,0.38369092
2025-04-07,0,3,1743984000000000000,0.39879167
2025-04-08,1,0,1744070400000000000,0.4115323
2025-04-09,2,0,1744156800000000000,0.41922483
2025-04-10,3,3,1744243200000000000,0.42720893
2025-04-11,4,0,1744329600000000000,0.43074146
2025-04-12,5,0,1744416000000000000,0.4216798
2025-04-13,6,0,1744502400000000000,0.39958024
2025-04-14,0,0,1744588800000000000,0.37132278
2025-04-15,1,0,1744675200000000000,0.33947912
2025-04-16,2,1,1744761600000000000,0.314744
2025-04-17,3,0,1744848000000000000,0.2810656
2025-04-18,4,0,1744934400000000000,0.25149506
2025-04-19,5,0,1745020800000000000,0.22164768
2025-04-20,6,0,1745107200000000000,0.19845194
2025-04-21,0,1,1745193600000000000,0.18084177
2025-04-22,1,0,1745280000000000000,0.16165425
2025-04-23,2,0,1745366400000000000,0.14620087
2025-04-24,3,0,1745452800000000000,0.13380048
2025-04-25,4,0,1745539200000000000,0.12655982
2025-04-26,5,0,1745625600000000000,0.12105057
2025-04-27,6,0,1745712000000000000,0.11700037
2025-04-28,0,0,1745798400000000000,0.116103336
2025-04-29,1,0,1745884800000000000,0.11928604
2025-04-30,2,2,1745971200000000000,0.13015588
2025-05-01,3,0,1746057600000000000,0.14856744
2025-05-02,4,2,1746144000000000000,0.17164032
2025-05-03,5,3,1746230400000000000,0.20156427
2025-05-04,6,0,1746316800000000000,0.23300543
2025-05-05,0,2,1746403200000000000,0.27063447
2025-05-06,1,3,1746489600000000000,0.30614722
2025-05-07,2,1,1746576000000000000,0.31360492
2025-05-08,3,0,1746662400000000000,0.30219322
2025-05-09,4,0,1746748800000000000,0.27989116
2025-05-10,5,3,1746835200000000000,0.25042322
2025-05-11,6,3,1746921600000000000,0.21671733
2025-05-12,0,1,1747008000000000000,0.18873432
2025-05-13,1,0,1747094400000000000,0.15322116
2025-05-14,2,0,1747180800000000000,0.12171753
2025-05-15,3,1,1747267200000000000,0.09689598
2025-05-16,4,2,1747353600000000000,0.0805097
2025-05-17,5,0,1747440000000000000,0.06657085
2025-05-18,6,0,1747526400000000000,0.05503152
2025-05-19,0,0,1747612800000000000,0.046752017
2025-05-20,1,0,1747699200000000000,0.038787767
2025-05-21,2,1,1747785600000000000,0.032774575
2025-05-22,3,0,1747872000000000000,0.027738962
2025-05-23,4,0,1747958400000000000,0.023555182
2025-05-24,5,0,1748044800000000000,0.02024565
2025-05-25,6,0,1748131200000000000,0.017889401
2025-05-26,0,1,1748217600000000000,0.0166538
2025-05-27,1,0,1748304000000000000,0.016384112
2025-05-28,2,0,1748390400000000000,0.017139543
2025-05-29,3,0,1748476800000000000,0.019077
2025-05-30,4,0,1748563200000000000,0.02294718
2025-05-31,5,0,1748649600000000000,0.029537143
2025-06-01,6,0,1748736000000000000,0.040279314
2025-06-02,0,0,1748822400000000000,0.057841863
2025-06-03,1,1,1748908800000000000,0.08668195
2025-06-04,2,2,1748995200000000000,0.13109148
2025-06-05,3,0,1749081600000000000,0.1879675
2025-06-06,4,0,1749168000000000000,0.2961341
2025-06-07,5,0,1749254400000000000,0.3632028
2025-06-08,6,1,1749340800000000000,0.4214818
2025-06-09,0,2,1749427200000000000,0.49287167
2025-06-10,1,0,1749513600000000000,0.5305628
2025-06-11,2,2,1749600000000000000,0.55812865
2025-06-12,3,3,1749686400000000000,0.5738855
2025-06-13,4,0,1749772800000000000,0.5735433
2025-06-14,5,0,1749859200000000000,0.5540345
2025-06-15,6,2,1749945600000000000,0.52173096
2025-06-16,0,0,1750032000000000000,0.47185233
2025-06-17,1,0,1750118400000000000,0.40974283
2025-06-18,2,1,1750204800000000000,0.34171966
2025-06-19,3,0,1750291200000000000,0.27319297
2025-06-20,4,0,1750377600000000000,0.22709726
2025-06-21,5,0,1750464000000000000,0.17699037
2025-06-22,6,0,1750550400000000000,0.13642676
2025-06-23,0,2,1750636800000000000,0.1091433
2025-06-24,1,0,1750723200000000000,0.08878531
2025-06-25,2,0,1750809600000000000,0.07339379
2025-06-26,3,0,1750896000000000000,0.061575226
2025-06-27,4,0,1750982400000000000,0.052438248
2025-06-28,5,0,1751068800000000000,0.045252364
2025-06-29,6,0,1751155200000000000,0.041336708
2025-06-30,0,0,1751241600000000000,0.037470896
2025-07-01,1,0,1751328000000000000,0.03679197
2025-07-02,2,1,1751414400000000000,0.039734513
2025-07-03,3,0,1751500800000000000,0.042789243
2025-07-04,4,2,1751587200000000000,0.052291658
2025-07-05,5,0,1751673600000000000,0.070280544
2025-07-06,6,0,1751760000000000000,0.09012733
2025-07-07,0,0,1751846400000000000,0.11069989
2025-07-08,1,0,1751932800000000000,0.13611747
2025-07-09,2,0,1752019200000000000,0.19881994
2025-07-10,3,0,1752105600000000000,0.2755089
2025-07-11,4,0,1752192000000000000,0.32824737
2025-07-12,5,0,1752278400000000000,0.35704345
2025-07-13,6,2,1752364800000000000,0.38185754
2025-07-14,0,0,1752451200000000000,0.4128158
2025-07-15,1,0,1752537600000000000,0.444463
2025-07-16,2,0,1752624000000000000,0.44492882
2025-07-17,3,1,1752710400000000000,0.43937007
2025-07-18,4,3,1752796800000000000,0.43881774
2025-07-19,5,0,1752883200000000000,0.42701185
2025-07-20,6,0,1752969600000000000,0.41104582
2025-07-21,0,0,1753056000000000000,0.37782067
2025-07-22,1,0,1753142400000000000,0.33952177
2025-07-23,2,3,1753228800000000000,0.30480552
2025-07-24,3,0,1753315200000000000,0.2669368
2025-07-25,4,0,1753401600000000000,0.24341841
2025-07-26,5,0,1753488000000000000,0.2070781
2025-07-27,6,0,1753574400000000000,0.17169029
2025-07-28,0,0,1753660800000000000,0.14179988
2025-07-29,1,0,1753747200000000000,0.11773724
2025-07-30,2,0,1753833600000000000,0.09881872
2025-07-31,3,0,1753920000000000000,0.08421842
2025-08-01,4,0,1754006400000000000,0.07422093
2025-08-02,5,2,1754092800000000000,0.07162276
2025-08-03,6,2,1754179200000000000,0.075307734
2025-08-04,0,0,1754265600000000000,0.07345948
2025-08-05,1,1,1754352000000000000,0.07402545
2025-08-06,2,0,1754438400000000000,0.075235166
2025-08-07,3,0,1754524800000000000,0.07953744
2025-08-08,4,2,1754611200000000000,0.092146546
2025-08-09,5,0,1754697600000000000,0.09620773
2025-08-10,6,0,1754784000000000000,0.10818828
2025-08-11,0,0,1754870400000000000,0.1270246
2025-08-12,1,0,1754956800000000000,0.12529185
2025-08-13,2,0,1755043200000000000,0.12294864
2025-08-14,3,2,1755129600000000000,0.13910118
2025-08-15,4,0,1755216000000000000,0.14318769
2025-08-16,5,0,1755302400000000000,0.14467102
2025-08-17,6,0,1755388800000000000,0.15284072
2025-08-18,0,0,1755475200000000000,0.1494516
2025-08-19,1,0,1755561600000000000,0.14659464
2025-08-20,2,0,1755648000000000000,0.14451194
2025-08-21,3,0,1755734400000000000,0.1431321
2025-08-22,4,0,1755820800000000000,0.17354651
2025-08-23,5,0,1755907200000000000,0.17843163
2025-08-24,6,0,1755993600000000000,0.18200639
2025-08-25,0,0,1756080000000000000,0.18684939
2025-08-26,1,0,1756166400000000000,0.19424814
2025-08-27,2,0,1756252800000000000,0.20371096
2025-08-28,3,0,1756339200000000000,0.21418202
2025-08-29,4,0,1756425600000000000,0.23282668
2025-08-30,5,0,1756512000000000000,0.24940963
2025-08-31,6,0,1756598400000000000,0.27390194
2025-09-01,0,0,1756684800000000000,0.28393182
2025-09-02,1,0,1756771200000000000,0.31627876
2025-09-03,2,0,1756857600000000000,0.32235315
2025-09-04,3,3,1756944000000000000,0.33448872
2025-09-05,4,0,1757030400000000000,0.3508347
2025-09-06,5,0,1757116800000000000,0.35854664
2025-09-07,6,1,1757203200000000000,0.35851154
2025-09-08,0,0,1757289600000000000,0.35195115
2025-09-09,1,1,1757376000000000000,0.34286776
2025-09-10,2,3,1757462400000000000,0.33542743
2025-09-11,3,0,1757548800000000000,0.33995065
2025-09-12,4,1,1757635200000000000,0.32062194
2025-09-13,5,0,1757721600000000000,0.2905055
2025-09-14,6,0,1757808000000000000,0.25224736
2025-09-15,0,0,1757894400000000000,0.22231148
2025-09-16,1,3,1757980800000000000,0.21414769
2025-09-17,2,0,1758067200000000000,0.18044671
2025-09-18,3,1,1758153600000000000,0.15126936
2025-09-19,4,0,1758240000000000000,0.12788162
2025-09-20,5,0,1758326400000000000,0.10647655
2025-09-21,6,0,1758412800000000000,0.09792537
2025-09-22,0,0,1758499200000000000,0.08019953
2025-09-23,1,0,1758585600000000000,0.066343404
2025-09-24,2,1,1758672000000000000,0.056583684
2025-09-25,3,0,1758758400000000000,0.049026985
2025-09-26,4,0,1758844800000000000,0.04381604
